id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
54528,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2243,1,3,1,3,1,1,1,1,4,4,1,1,3,1,0,24
125938,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,2119,5,4,5,1,2,4,4,4,4,5,4,3,4,3,0,8
64090,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,952,5,4,5,1,4,5,4,4,5,3,4,5,5,4,11,2
46973,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1582,5,4,5,1,4,5,4,4,3,5,4,4,4,4,0,0
29657,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2261,5,4,5,1,5,5,5,5,5,4,5,5,4,5,0,0
36998,neutral or dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,2065,1,3,1,3,4,1,3,4,3,1,4,5,5,4,0,0
112182,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2090,5,4,5,1,2,5,2,2,3,2,5,5,4,2,10,1
105805,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,888,5,4,,1,4,5,4,4,3,3,5,5,4,4,44,52
77855,satisfied,Female,Loyal Customer,33,Personal Travel,Eco Plus,2066,5,4,5,1,1,5,2,5,5,5,5,3,5,4,0,0
127426,neutral or dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2248,1,3,1,3,1,1,1,1,5,4,2,2,4,1,0,0
28361,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco Plus,2277,1,3,1,3,4,1,4,4,3,4,5,5,3,4,0,0
60512,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2127,1,3,1,3,1,1,1,1,1,5,1,2,2,1,0,0
8521,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,907,5,4,5,1,2,5,2,2,5,3,5,3,5,2,0,0
121080,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco Plus,1997,1,3,1,3,1,1,3,1,3,4,3,2,3,1,2,10
48571,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,2293,1,3,1,3,3,1,3,3,2,1,1,1,4,3,39,36
105787,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,877,5,4,5,1,3,5,3,3,4,4,5,3,4,3,2,14
117744,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,878,5,4,5,2,5,4,4,3,4,3,4,4,5,4,17,3
86754,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,860,5,4,5,2,4,5,4,2,2,5,2,3,2,3,0,0
16950,neutral or dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco Plus,2426,1,3,1,3,4,1,4,4,2,4,2,2,1,4,66,59
114297,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,869,5,4,5,2,2,4,4,2,5,4,5,3,5,2,0,0
12846,neutral or dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1992,1,3,1,3,2,1,2,2,2,2,5,3,3,2,0,0
119526,neutral or dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,1873,1,3,1,3,5,1,3,5,1,3,3,2,3,5,28,22
119527,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,1791,5,4,5,2,1,5,1,1,1,4,4,4,2,1,0,0
68109,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,863,5,4,5,2,4,5,4,4,4,3,4,3,5,4,2,0
68290,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1801,5,4,5,2,4,5,5,4,5,3,5,5,4,4,0,0
37006,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1957,5,4,5,2,2,4,2,2,4,2,5,4,5,2,17,8
66733,neutral or dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2048,1,3,1,3,1,1,1,1,3,2,3,1,4,1,0,0
66723,neutral or dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,2101,1,3,1,3,4,1,4,4,1,2,3,2,4,4,0,0
60527,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,812,5,4,5,2,5,5,5,1,1,4,1,5,1,3,56,43
4448,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2706,1,3,1,3,4,1,4,4,3,2,3,1,4,4,0,0
24927,neutral or dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1943,1,3,1,3,4,1,4,4,1,2,3,1,4,4,0,0
4457,satisfied,Female,Loyal Customer,26,Personal Travel,Eco Plus,1902,5,4,5,2,4,5,4,4,1,2,2,1,5,4,63,44
79668,neutral or dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2043,1,3,1,3,2,1,2,2,3,2,3,2,4,2,0,0
125430,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,2219,5,4,5,2,5,5,5,5,4,5,5,4,5,5,1,1
71270,neutral or dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,2161,1,3,1,3,1,1,4,1,2,3,3,3,4,1,1,3
69206,neutral or dissatisfied,Male,Loyal Customer,61,Personal Travel,Business,735,1,3,1,3,3,4,1,5,5,1,1,4,5,2,18,40
85314,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,2279,1,3,1,3,5,1,5,5,2,2,3,1,2,5,0,0
124927,neutral or dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1795,1,3,1,3,5,1,5,5,1,4,3,2,3,5,0,0
47939,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2125,5,4,5,2,3,5,4,4,4,5,1,5,4,3,0,0
16127,neutral or dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2048,1,3,1,3,5,1,1,5,4,2,3,1,2,5,17,5
29778,satisfied,Female,Loyal Customer,43,Personal Travel,Business,741,5,4,5,2,4,4,5,3,3,5,3,4,3,4,3,8
20973,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2259,1,3,1,3,1,1,1,1,3,3,1,4,5,1,0,0
107507,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1993,1,3,1,3,1,1,1,1,5,3,3,5,2,1,17,73
86855,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,2284,1,3,1,3,3,1,3,3,2,5,2,4,4,3,27,9
100699,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2610,5,4,5,2,2,5,4,1,1,5,1,4,1,4,20,17
123283,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1940,1,3,1,3,3,1,1,3,2,5,3,3,3,3,128,127
128279,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Business,667,1,3,1,3,2,3,4,1,1,1,1,4,1,4,0,15
19434,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1767,5,4,5,2,5,5,5,5,5,3,5,5,5,5,45,37
126556,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,1563,5,4,5,2,4,4,4,2,2,5,2,3,2,4,0,0
47073,neutral or dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1989,1,3,1,3,5,1,3,5,4,4,2,2,2,5,15,0
83430,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,665,5,4,5,2,2,2,3,2,2,5,2,1,2,5,0,0
82713,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,682,5,4,5,2,5,5,5,5,4,4,5,4,5,5,73,85
16277,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,669,5,4,5,2,5,5,5,5,3,3,5,3,5,5,0,0
10038,neutral or dissatisfied,Female,Loyal Customer,33,Personal Travel,Eco,2500,1,3,1,3,1,1,1,1,4,3,4,1,4,1,151,158
61356,neutral or dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,1289,1,3,1,3,5,1,5,5,1,1,4,2,3,5,2,0
128230,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,603,5,4,5,2,1,1,4,5,5,5,5,3,5,4,0,0
126355,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2024,5,4,5,2,2,5,2,2,3,4,4,4,4,2,0,7
68181,neutral or dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,2165,1,3,1,3,4,1,4,4,4,1,4,2,4,4,0,0
44369,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,2261,5,4,5,2,1,5,1,1,1,2,4,2,4,1,0,6
91091,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,608,5,4,5,2,2,5,5,4,4,5,4,4,4,3,18,14
88605,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,636,5,4,5,2,1,5,1,1,3,4,5,4,4,1,24,20
25935,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1699,5,4,,2,2,5,2,2,3,2,5,3,5,2,26,18
91170,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,638,5,4,5,2,3,5,3,3,5,3,1,2,3,3,0,0
82899,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,618,5,4,5,2,2,5,2,2,5,3,2,4,2,2,0,5
77408,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2395,1,3,1,3,4,1,4,4,2,3,2,3,3,4,30,16
23610,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,2033,1,3,1,3,1,1,1,1,5,2,4,1,3,1,49,57
93904,neutral or dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1825,1,3,1,3,1,1,1,1,1,3,3,1,4,1,0,0
17370,neutral or dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco Plus,1302,1,3,1,3,3,1,3,3,5,5,2,3,5,3,0,0
22037,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco Plus,1752,1,3,1,3,1,1,1,1,2,1,2,4,4,1,60,48
65132,satisfied,Female,Loyal Customer,34,Personal Travel,Eco,2026,5,4,5,2,3,5,3,3,4,5,4,4,4,3,0,0
70143,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1257,1,3,1,3,3,1,1,3,3,4,3,4,3,3,0,0
42307,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,1953,5,4,5,2,1,5,1,1,3,5,2,2,3,1,7,14
61931,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1774,1,3,1,3,5,1,5,5,2,3,2,1,2,5,124,111
123774,satisfied,Female,Loyal Customer,16,Personal Travel,Business,1813,5,4,5,2,4,5,4,2,2,5,2,3,2,3,0,10
90397,neutral or dissatisfied,Male,Loyal Customer,29,Personal Travel,Business,2045,1,3,1,3,1,4,4,2,1,3,4,4,4,4,92,150
3755,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco Plus,2132,1,3,1,3,1,1,1,3,1,3,2,1,1,1,205,240
30729,neutral or dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1207,1,3,1,3,4,1,4,4,1,5,3,3,3,4,0,0
40304,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,553,5,4,5,2,4,5,4,2,2,5,2,4,2,3,0,0
16461,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,563,5,4,5,2,4,4,5,4,4,5,4,3,4,3,42,28
124086,satisfied,Female,Loyal Customer,57,Personal Travel,Business,538,5,4,5,2,4,5,5,5,5,5,5,5,5,4,0,0
8829,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,543,5,4,5,2,3,5,3,3,5,1,1,2,1,3,0,0
22030,satisfied,Female,Loyal Customer,11,Personal Travel,Eco Plus,2013,5,4,5,2,3,5,4,3,3,2,5,5,5,3,0,0
5008,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,517,5,4,5,3,5,5,4,5,4,4,4,2,1,5,19,31
4299,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,548,5,4,5,3,4,4,4,3,4,4,4,4,2,4,0,0
122525,neutral or dissatisfied,Male,Loyal Customer,13,Personal Travel,Business,2093,1,3,1,3,4,1,4,4,3,3,3,1,3,4,0,0
103180,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1245,5,4,5,3,5,2,2,5,2,4,5,2,4,2,0,0
2902,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2141,1,3,1,3,5,1,5,5,3,2,2,5,1,5,22,49
12786,neutral or dissatisfied,Male,Loyal Customer,16,Personal Travel,Business,2031,1,3,1,3,1,1,1,1,3,3,4,3,3,1,0,0
46005,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,498,5,4,5,3,5,2,2,3,2,4,5,2,3,2,7,14
11100,neutral or dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1693,1,3,1,3,3,1,3,3,4,2,1,5,2,3,26,29
116292,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1633,5,4,5,3,2,4,5,3,3,5,3,3,3,3,1,0
116760,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco Plus,1966,1,3,1,3,1,1,1,1,5,1,3,2,3,1,0,1
115950,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2471,5,4,5,3,2,4,5,2,2,5,2,5,2,5,0,0
9831,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1419,5,4,5,3,5,4,4,4,4,5,5,5,4,5,104,126
33667,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco Plus,1412,1,3,1,3,4,1,4,4,4,5,3,2,3,4,34,50
15965,neutral or dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,1951,1,3,1,3,4,1,4,4,5,5,4,5,4,4,0,0
58437,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,523,5,4,5,3,3,4,5,5,5,5,4,5,5,5,0,0
45358,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,485,5,4,5,3,4,5,1,4,4,2,4,3,3,4,0,0
111278,neutral or dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1776,1,3,1,3,3,1,3,3,2,4,2,1,2,3,48,46
118726,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1909,5,4,5,3,3,5,3,3,2,5,3,2,3,3,73,72
106683,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,2108,1,3,1,3,2,1,2,2,1,5,4,3,3,2,82,78
18924,satisfied,Female,Loyal Customer,34,Personal Travel,Eco,1738,5,4,5,3,4,5,1,4,4,2,3,1,1,4,0,0
52113,neutral or dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1434,1,3,1,3,3,1,3,3,1,3,2,4,4,3,0,0
4513,neutral or dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,1547,1,3,1,3,5,1,1,5,2,1,4,2,3,5,0,0
17876,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1892,5,4,5,3,3,5,3,3,5,5,4,4,4,3,11,0
23543,neutral or dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,1951,1,3,1,3,4,1,4,4,4,5,4,4,3,4,5,40
17137,neutral or dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1488,1,3,1,3,4,1,4,4,1,2,5,2,4,4,7,26
17114,satisfied,Female,Loyal Customer,12,Personal Travel,Eco Plus,1572,5,4,5,3,5,5,5,5,4,4,5,5,4,5,0,0
104341,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1652,5,4,5,3,1,5,1,1,5,2,2,2,3,1,0,5
104359,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco Plus,1291,1,3,1,3,2,1,2,2,3,4,2,2,3,2,73,48
107731,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,440,5,4,5,3,5,5,5,5,2,2,4,1,3,5,0,0
40161,satisfied,Female,Loyal Customer,41,Personal Travel,Business,451,5,4,5,3,3,5,1,3,3,3,2,3,3,3,0,0
119434,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1665,1,3,1,3,3,1,3,3,4,3,4,2,3,3,0,0
113670,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,434,5,4,5,3,3,5,5,3,2,3,4,2,4,3,0,0
80746,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1404,5,4,5,3,5,5,5,5,5,3,5,4,4,5,0,0
116741,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco Plus,2082,1,3,1,3,5,1,3,5,3,2,3,1,4,5,3,0
105238,neutral or dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1477,1,3,1,3,5,1,2,5,1,1,4,1,3,5,35,17
41631,neutral or dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1947,1,3,1,3,2,1,2,2,1,3,4,4,3,2,102,101
51440,satisfied,Female,Loyal Customer,35,Personal Travel,Eco Plus,1162,5,4,5,3,5,4,4,1,1,5,1,3,1,4,0,0
51369,satisfied,Female,Loyal Customer,31,Personal Travel,Eco Plus,1459,5,4,5,3,2,4,5,1,1,5,1,3,1,5,0,0
116386,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1970,5,4,5,3,2,5,2,2,4,2,1,1,2,2,0,0
128479,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1662,5,4,5,3,3,5,3,3,3,4,3,2,4,3,0,22
104603,satisfied,Female,Loyal Customer,26,Personal Travel,Eco,1614,5,4,5,3,3,5,4,3,3,5,3,4,3,5,0,0
117201,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,419,5,4,5,3,5,4,5,5,5,5,5,3,5,4,19,11
121892,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1213,5,4,5,3,4,5,3,4,3,4,4,5,4,4,0,0
125126,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1276,1,3,1,3,3,1,3,3,3,3,4,3,4,3,0,0
1152,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,1954,5,4,5,3,1,5,1,1,5,4,4,5,5,1,0,0
1270,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,2136,5,4,5,3,1,5,1,1,5,5,4,5,5,1,47,54
2008,neutral or dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco Plus,1558,1,3,1,3,3,1,4,3,1,1,2,4,2,3,0,0
104187,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,385,5,4,5,3,4,5,4,4,4,5,5,4,4,4,0,17
116121,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,365,5,4,5,3,5,5,4,5,5,5,5,3,5,5,0,0
75601,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1123,1,3,1,3,3,1,3,3,4,3,1,5,4,3,16,10
121934,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco Plus,1354,1,3,1,3,3,1,3,3,1,4,2,2,1,3,0,0
120466,neutral or dissatisfied,Female,Loyal Customer,52,Personal Travel,Eco,1965,1,3,1,3,1,2,2,5,5,2,2,2,5,2,167,161
85495,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,1898,5,4,5,3,3,5,3,3,4,2,4,3,4,3,10,3
116842,satisfied,Female,Loyal Customer,10,Personal Travel,Business,1423,5,4,5,3,2,4,4,2,2,5,2,5,2,4,0,0
118793,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,357,5,4,5,3,2,5,2,2,3,2,4,2,5,2,10,9
87523,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,2062,5,4,5,3,3,4,4,4,4,5,4,4,4,4,0,0
110970,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Business,355,1,3,1,3,2,3,3,1,1,1,1,1,1,4,56,59
95259,neutral or dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,1378,1,3,1,3,3,1,3,3,2,3,3,3,3,3,5,0
129769,neutral or dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,1210,1,3,1,3,2,1,2,2,1,5,4,1,3,2,0,0
12437,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1463,5,4,5,3,5,4,4,4,4,5,4,5,4,5,5,0
24257,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1555,5,4,5,3,2,5,2,2,4,3,4,4,4,2,57,58
106185,neutral or dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1539,1,3,1,3,2,1,2,2,4,2,3,1,4,2,18,26
75980,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,327,5,4,5,3,3,4,5,5,5,5,5,1,5,1,15,2
44879,neutral or dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1847,1,3,1,3,1,1,2,1,1,1,3,3,4,1,0,0
116469,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,1435,1,3,1,3,4,1,4,4,1,1,4,3,3,4,2,2
95303,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,303,5,4,5,3,5,3,4,4,4,5,4,2,4,4,0,0
99506,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1368,5,4,5,3,5,5,5,5,4,2,5,5,5,5,0,3
9704,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1930,5,4,5,3,3,4,4,2,2,5,2,4,2,3,0,0
39886,neutral or dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,1446,1,3,1,3,4,1,4,4,3,5,2,2,3,4,0,0
91107,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1714,1,3,1,3,4,1,1,4,3,3,3,3,3,4,13,9
111087,neutral or dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,1838,1,3,1,3,4,1,4,4,1,1,4,1,4,4,0,22
6907,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1920,5,4,5,3,4,4,3,2,2,5,2,4,2,1,0,0
34784,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1927,1,3,1,3,3,1,3,3,2,1,3,3,2,3,0,0
51073,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,1747,5,4,,3,5,5,5,4,4,5,4,3,4,3,0,0
45667,satisfied,Female,Loyal Customer,12,Personal Travel,Eco Plus,1737,5,4,5,3,3,4,4,5,5,5,5,3,5,3,0,3
85630,neutral or dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,1458,1,3,1,3,5,1,5,5,1,1,4,3,1,5,0,2
121463,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1110,1,3,1,3,2,1,2,2,1,5,3,2,3,2,0,0
127773,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco Plus,1992,1,3,1,3,5,1,2,5,2,2,4,1,3,5,0,5
43922,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,292,5,4,5,3,4,5,2,4,5,4,5,5,5,4,0,0
43913,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,1409,1,3,1,3,4,1,4,4,2,3,4,1,3,4,0,9
95206,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1619,5,4,5,3,3,5,5,3,4,2,4,3,4,3,30,19
43144,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco Plus,1811,1,3,1,3,1,1,1,1,3,2,2,1,3,1,0,0
7022,neutral or dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1811,1,3,1,3,3,1,1,3,3,3,3,2,2,3,34,32
9598,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1737,5,4,5,3,2,4,4,4,4,5,4,5,4,5,3,0
8729,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,237,5,4,5,3,5,5,4,3,3,5,3,4,3,4,49,45
11210,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,940,1,3,1,3,5,1,4,5,3,4,2,4,5,5,78,110
65195,neutral or dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1189,1,3,1,3,5,1,5,5,2,4,4,1,4,5,48,44
10243,neutral or dissatisfied,Male,Loyal Customer,35,Personal Travel,Business,233,1,3,1,3,2,3,4,1,1,1,1,3,1,1,4,2
45848,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2064,1,3,1,3,5,1,5,5,4,2,4,4,3,5,0,22
123704,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1509,5,4,5,3,4,5,4,2,2,5,2,4,2,5,0,0
123719,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1452,5,4,5,3,5,5,2,5,3,3,3,2,4,5,0,0
119337,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,257,5,4,,3,2,4,3,2,2,5,2,2,2,3,0,0
30074,neutral or dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,1345,1,3,1,3,1,1,1,1,1,5,3,4,3,1,0,0
104931,neutral or dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1696,1,3,1,3,1,1,1,1,3,2,3,2,3,1,35,26
16979,satisfied,Female,Loyal Customer,60,Personal Travel,Eco Plus,242,5,4,5,4,5,5,5,5,3,4,2,1,1,5,93,106
51396,satisfied,Female,Loyal Customer,46,Personal Travel,Eco Plus,216,5,4,5,4,5,5,4,4,4,5,4,5,4,4,2,0
40138,satisfied,Female,Loyal Customer,44,Personal Travel,Eco Plus,232,5,4,5,4,5,5,5,4,4,5,4,4,4,4,0,0
111077,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,212,5,4,5,4,4,4,5,5,5,5,5,3,5,5,10,0
5711,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,229,5,4,5,4,5,5,5,5,5,5,4,3,4,5,37,34
43146,neutral or dissatisfied,Female,Loyal Customer,62,Personal Travel,Eco Plus,2059,1,3,1,3,1,2,2,3,2,3,3,2,3,2,209,213
45343,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1824,1,3,1,3,5,1,5,5,1,4,3,4,3,5,0,8
34929,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,97,5,4,5,4,1,5,1,1,3,3,4,4,5,1,0,0
18267,neutral or dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1836,1,3,1,3,2,1,2,2,3,1,1,3,2,2,0,0
45095,satisfied,Female,Loyal Customer,28,Personal Travel,Business,1273,5,4,5,4,4,3,4,4,4,5,4,1,4,4,0,0
5918,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1423,1,3,1,3,5,1,5,5,1,3,3,4,3,5,0,0
15525,satisfied,Female,Loyal Customer,63,Personal Travel,Eco Plus,211,5,4,5,4,5,5,5,5,4,1,3,3,4,5,0,1
45126,neutral or dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,1494,1,3,1,3,3,1,3,3,4,1,3,2,4,3,0,54
21256,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco Plus,1459,1,3,1,3,3,1,3,3,2,3,4,3,3,3,0,0
22452,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,1695,5,4,5,4,3,5,4,2,2,5,4,3,2,4,0,0
3153,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1391,1,3,,3,5,1,5,5,3,5,3,2,5,5,0,0
53895,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1646,5,4,5,4,4,5,4,4,5,2,5,4,5,4,39,32
41929,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1156,5,4,5,4,5,4,5,4,4,5,4,5,4,4,0,18
46693,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1796,5,4,5,4,3,5,3,3,3,4,5,5,5,3,85,82
32891,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1549,1,3,1,3,3,1,3,3,2,3,3,4,2,3,0,0
119146,satisfied,Female,Loyal Customer,50,Personal Travel,Eco Plus,65,5,4,5,4,2,5,5,5,5,5,5,4,5,5,0,0
